clbid,credits,crsid,department,enrolled,instructors,level,max,name,number,pn,prerequisites,revisions,semester,status,term,type,year
0000105892,1.0,0000000980,PHIL,"['This course considers the relationships between moral principles, law, and the practice of governments. Topics may include the ""Just War"" debate, censorship, property rights and distributive justice, natural law, political liberalism and its critics, whether governments should act in accordance with specific moral principles or remain neutral, the tensions between individual rights and the good of the community, and the role of religion in public life. Offered annually. Prerequisite: completion of BTS-T or permission of instructor.']",19,0/0,"['EIN', 'WRI']",['Kathryn R. Swanson'],200,25,"Law, Politics, and Morality","['Prerequisite: Completion of BTS-T or permission of instructor.', 'Open only to rising seniors and juniors during web registration.']",254,"[{'day': 'Tu', 'end': '14:45', 'location': 'TOH 112', 'start': '13:20'}, {'day': 'Th', 'end': '15:35', 'location': 'TOH 112', 'start': '14:15'}]",False,completion of BTS-T or permission of instructor.,"[{'_updated': '2016-04-25T21:43:46.590532+00:00', 'locations': []}, {'_updated': '2016-06-25T06:18:56.434444+00:00', 'instructors': ['Staff']}, {'_updated': '2018-02-03T00:01:55.472565+00:00', 'prerequisites': 'Prerequisite: completion of BTS-T or permission of instructor.'}, {'_updated': '2018-07-12T16:51:36.652924+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.062746+00:00', 'enroll': '19', 'max': '25'}, {'_updated': '2018-11-02T04:18:36.588348+00:00', 'firstyear': None, 'sophomore': None}]",B,1,0/0,O,20161,Research,2016
0000105893,0.25,0000023242,ESAC,"['This course introduces students to a wide range of lifetime sports and games. Students learn the history and origin of these activities along with the basic rules, etiquette, and strategies.']",16,0/0,['SPM'],['Scott Nesbit'],100,22,Lifetime Sports and Games,['Open only to rising seniors and juniors.'],118,"[{'day': 'Mo', 'end': '13:50', 'location': 'Tostrud Ctr', 'start': '12:55'}, {'day': 'We', 'end': '13:50', 'location': 'Tostrud Ctr', 'start': '12:55'}]",False,False,"[{'_updated': '2016-04-25T21:43:46.592638+00:00', 'locations': []}, {'_updated': '2016-06-25T06:18:56.437248+00:00', 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.654190+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.063899+00:00', 'enroll': '16', 'max': '22'}, {'_updated': '2018-11-02T04:18:36.589460+00:00', 'firstyear': None, 'sophomore': None}]",B,1,0/0,C,20161,Research,2016
0000105894,1.0,0000001388,THEAT,"['The design and production of lighting and sound in theater, dance, music, and general presentation work plays a significant role in the experience of these events. This course introduces the production problems of lighting and sound and includes design projects in both lighting and sound. Course fee required. Open to all majors and non-majors. Offered annually in the fall semester. Prerequisite: THEAT 140 is recommended.']",11,0/2,['ALS-A'],['Brian Bjorklund'],200,12,Lighting & Sound,250,"[{'day': 'Mo', 'end': '12:45', 'location': 'TB Green Rm', 'start': '11:50'}, {'day': 'We', 'end': '12:45', 'location': 'TB Green Rm', 'start': '11:50'}, {'day': 'Fr', 'end': '12:45', 'location': 'TB Green Rm', 'start': '11:50'}]",False,THEAT 140 is recommended.,"[{'_updated': '2016-04-25T21:43:46.595322+00:00', 'locations': []}, {'_updated': '2016-05-03T23:00:41.695988+00:00', 'status': 'O'}, {'_updated': '2018-02-03T00:01:55.475048+00:00', 'prerequisites': 'Prerequisite: THEAT 140 is recommended.'}, {'_updated': '2018-07-12T16:51:36.655485+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.064982+00:00', 'enroll': '11', 'max': '12'}, {'_updated': '2018-10-19T04:12:34.596398+00:00', 'senior': None}, {'_updated': '2018-10-28T04:15:12.193899+00:00', 'firstyear': None, 'senior': '0/2'}]",1,C,20161,Lighting and Sound-Design and Production,Research,2016
0000105898,1.0,0000001346,SPAN,"['Students explore one or more periods, genres, or topics from Pre-Columbian times to the 21st century. Selected literary works are analyzed within their socio-historical and cultural contexts and in reference to pertinent critical or theoretical issues. Sample topics include: The Shaping of Latin America; Personalism and Politics; Love and Magical Realism; and Literary Representations of Kitchens, Cooking, and Eating in Latin America. May be repeated if topic is different. Taught in Spanish. Prerequisite: SPAN 275.']",18,['ALS-L'],['Ariel Strichartz'],300,15,Lit/Soc/LA: Culinary Metaphor,314,"[{'day': 'Tu', 'end': '13:10', 'location': 'TOH 308', 'start': '11:45'}, {'day': 'Th', 'end': '14:05', 'location': 'TOH 308', 'start': '12:45'}]",False,SPAN 275.,"[{'_updated': '2016-04-25T21:43:46.598000+00:00', 'locations': [], 'name': 'Lit/Soc/LA: TBA'}, {'_updated': '2016-04-27T11:01:06.150598+00:00', 'status': 'O'}, {'_updated': '2018-02-03T00:01:55.476230+00:00', 'prerequisites': 'Prerequisite: SPAN 275.'}, {'_updated': '2018-07-12T16:51:36.656740+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.066029+00:00', 'enroll': '18', 'max': '15'}]",1,C,20161,Literature and Society in Latin America,Topic,2016
0000105900,1.0,0000000392,ENGL,"['As they read a variety of mostly contemporary literature from English-speaking countries around the world, students learn strategies of critical analysis and interpretation. They also practice and develop skills in writing and oral communication. This course is required of those beginning the English major. It is not recommended for general education students. Prerequisite: FYW.']",16,"['ALS-L', 'WRI']",['Joan Hepburn'],1/0,100,16,Literary Studies,"['Closed to rising Seniors and Juniors except by permission of department.', 'Open to first-year students who have fulfilled the FYW requirement.']",185,"[{'day': 'Tu', 'end': '13:10', 'location': 'RML 421', 'start': '11:45'}, {'day': 'Th', 'end': '14:05', 'location': 'RML 421', 'start': '12:45'}]",False,FYW.,"[{'_updated': '2016-04-25T21:43:46.600621+00:00', 'locations': []}, {'_updated': '2016-05-05T05:01:27.973871+00:00', 'status': 'O'}, {'_updated': '2018-02-03T00:01:55.477427+00:00', 'prerequisites': 'Prerequisite: FYW.'}, {'_updated': '2018-07-12T16:51:36.658007+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.067096+00:00', 'enroll': '16', 'max': '16'}, {'_updated': '2018-11-02T04:18:36.594570+00:00', 'junior': None, 'senior': None}]",B,1,1/0,C,20161,Research,2016
0000105902,1.0,0000000392,ENGL,"['As they read a variety of mostly contemporary literature from English-speaking countries around the world, students learn strategies of critical analysis and interpretation. They also practice and develop skills in writing and oral communication. This course is required of those beginning the English major. It is not recommended for general education students. Prerequisite: FYW.']",15,"['ALS-L', 'WRI']",['Karen Cherewatuk'],2/0,100,17,Literary Studies,"['Closed to rising Seniors and Juniors except by permission of department.', 'Open to first-year students who have fulfilled the FYW requirement.']",185,"[{'day': 'Mo', 'end': '08:55', 'location': 'RML 420', 'start': '08:00'}, {'day': 'We', 'end': '08:55', 'location': 'RML 420', 'start': '08:00'}, {'day': 'Fr', 'end': '08:55', 'location': 'RML 420', 'start': '08:00'}]",False,FYW.,"[{'_updated': '2016-04-25T21:43:46.603273+00:00', 'locations': []}, {'_updated': '2016-04-27T11:01:06.182744+00:00', 'status': 'O'}, {'_updated': '2018-02-03T00:01:55.478658+00:00', 'prerequisites': 'Prerequisite: FYW.'}, {'_updated': '2018-07-12T16:51:36.659351+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.068189+00:00', 'enroll': '15', 'max': '17'}, {'_updated': '2018-11-02T04:18:36.596028+00:00', 'junior': None, 'senior': None}]",A,1,0/0,C,20161,Research,2016
0000105904,1.0,0000000274,ECON,"['This course addresses the economic institutions and forces that determine levels of income, output, employment, and prices in our society. Questions related to employment prospects and standard of living provide an important focus. Classical and Keynesian perspectives are employed in attempting to understand these matters, the macroeconomic problems in market economies and the policies that economists prescribe as remedies for these problems. Offered each semester. Prerequisites: MATH 119 or MATH 120, and one of Economics 110-121 or permission of instructor.']",23,['Paul Wojick'],200,25,Macroeconomic Theory,261,"[{'day': 'Mo', 'end': '11:40', 'location': 'RML 515', 'start': '10:45'}, {'day': 'We', 'end': '11:40', 'location': 'RML 515', 'start': '10:45'}, {'day': 'Fr', 'end': '11:40', 'location': 'RML 515', 'start': '10:45'}]",False,"Prerequisites: MATH 119 or MATH 120, and one of Economics 110-121 or permission of instructor.","[{'_updated': '2016-04-25T21:43:46.605296+00:00', 'locations': []}, {'_updated': '2016-04-27T11:01:06.195197+00:00', 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.660564+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.069194+00:00', 'enroll': '23', 'max': '25'}]",A,1,C,20161,Intermediate Macroeconomic Theory,Research,2016
0000105905,1.0,0000000274,ECON,"['This course addresses the economic institutions and forces that determine levels of income, output, employment, and prices in our society. Questions related to employment prospects and standard of living provide an important focus. Classical and Keynesian perspectives are employed in attempting to understand these matters, the macroeconomic problems in market economies and the policies that economists prescribe as remedies for these problems. Offered each semester. Prerequisites: MATH 119 or MATH 120, and one of Economics 110-121 or permission of instructor.']",28,['Paul Wojick'],200,25,Macroeconomic Theory,261,"[{'day': 'Mo', 'end': '12:45', 'location': 'RML 515', 'start': '11:50'}, {'day': 'We', 'end': '12:45', 'location': 'RML 515', 'start': '11:50'}, {'day': 'Fr', 'end': '12:45', 'location': 'RML 515', 'start': '11:50'}]",False,"Prerequisites: MATH 119 or MATH 120, and one of Economics 110-121 or permission of instructor.","[{'_updated': '2016-04-25T21:43:46.607803+00:00', 'locations': []}, {'_updated': '2016-04-27T11:01:06.208630+00:00', 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.661501+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.070136+00:00', 'enroll': '28', 'max': '25'}]",B,1,C,20161,Intermediate Macroeconomic Theory,Research,2016
0000105906,1.0,0000000556,HIST,"[""This course explores the origins of the modern Russian empire. Using primary sources including chronicles, folktales, legal codes, letters, and religious icons, students consider Russia's development from a loose collection of princedoms into a powerful, multi-ethnic empire spanning 11 time zones. Topics include the impact of geography and climate, the Orthodox religion, Mongol rule, gender roles, the rise of autocracy, and social rebellion. Offered periodically. Counts toward women's and gender studies major and concentration.""]",18,['HWC'],['Anna Kuxhausen'],0/0,100,18,Making Modern Russia,['Open to first-year students only.'],121,"[{'day': 'Mo', 'end': '14:55', 'location': 'OM 210', 'start': '14:00'}, {'day': 'We', 'end': '14:55', 'location': 'OM 210', 'start': '14:00'}, {'day': 'Fr', 'end': '14:55', 'location': 'OM 210', 'start': '14:00'}]",False,False,"[{'_updated': '2016-04-25T21:43:46.610240+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2016-09-03T11:31:25.951833+00:00', 'status': 'C'}, {'_updated': '2016-09-07T11:31:29.065896+00:00', 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.662289+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.071060+00:00', 'enroll': '18', 'max': '18'}, {'_updated': '2018-11-02T04:18:36.599011+00:00', 'junior': None, 'senior': None, 'sophomore': None}, {'_updated': '2019-01-18T04:55:33.610540+00:00', 'sophomore': '1/0'}]",1,0/0,0/0,C,20161,The Making of Modern Russia,Research,2016
0000105908,1.0,0000000964,PHIL,"[""This course examines historically significant conceptions of reality and knowledge focusing on philosophy's contributions to Western culture. Major philosophers from ancient, medieval, and modern Western philosophy are introduced and assessed for their contributions to our understanding of the universe, human nature, and values. Some sections offer a survey of Western philosophy; others stress intensive study of central figures and works. Consult departmental prospectus for details. Open to first-year students and sophomores only. Offered each semester.""]",15,['HWC'],['Arthur Cunningham'],0/0,100,19,Making of Modern Mind,"['Open to rising sophomores and first-year students only.', 'This course has class-year limits.']",118,"[{'day': 'Tu', 'end': '13:10', 'location': 'OM 110', 'start': '11:45'}, {'day': 'Th', 'end': '14:05', 'location': 'OM 110', 'start': '12:45'}]",False,False,"[{'_updated': '2016-04-25T21:43:46.613919+00:00', 'locations': []}, {'_updated': '2016-04-28T23:00:39.541119+00:00', 'status': 'O'}, {'_updated': '2016-09-03T11:31:25.952900+00:00', 'status': 'C'}, {'_updated': '2016-09-07T11:31:29.067364+00:00', 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.663457+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.072507+00:00', 'enroll': '15', 'max': '19'}, {'_updated': '2018-10-19T04:12:34.601662+00:00', 'junior': None}, {'_updated': '2018-10-28T04:15:12.200030+00:00', 'junior': '6/9', 'sophomore': None}, {'_updated': '2018-11-02T04:18:36.600396+00:00', 'junior': None, 'senior': None}]",1,0/0,6/9,C,20161,The Making of the Modern Mind,Research,2016
0000105909,1.0,0000000778,MGMT,"['This course familiarizes the student with the major management functions of planning, organizing, leading, and controlling. The study of management theory is linked with application exercises. Students begin to develop the management skills necessary in any organization, whether it be a for-profit or not-for-profit venture, a small business, or a large corporation.This course is required for all students pursuing a management studies concentration. Offered each semester. Prerequisite: one of Economics 110-121 or permission of instructor.']",26,0/0,['HBS'],['Richard Goedde'],200,30,Management,['Not open to First-year students.'],251,"[{'day': 'Mo', 'end': '13:50', 'location': 'RNS 210', 'start': '12:55'}, {'day': 'We', 'end': '13:50', 'location': 'RNS 210', 'start': '12:55'}, {'day': 'Fr', 'end': '13:50', 'location': 'RNS 210', 'start': '12:55'}]",False,one of Economics 110-121 or permission of instructor.,"[{'_updated': '2016-04-25T21:43:46.616156+00:00', 'locations': []}, {'_updated': '2016-04-27T11:01:06.239599+00:00', 'status': 'O'}, {'_updated': '2018-02-03T00:01:55.484379+00:00', 'prerequisites': 'Prerequisite: one of Economics 110-121 or permission of instructor.'}, {'_updated': '2018-07-12T16:51:36.664268+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.073566+00:00', 'enroll': '26', 'max': '30'}, {'_updated': '2018-11-02T04:18:36.601726+00:00', 'firstyear': None}]",A,1,C,20161,Research,2016
0000105910,1.0,0000000778,MGMT,"['This course familiarizes the student with the major management functions of planning, organizing, leading, and controlling. The study of management theory is linked with application exercises. Students begin to develop the management skills necessary in any organization, whether it be a for-profit or not-for-profit venture, a small business, or a large corporation.This course is required for all students pursuing a management studies concentration. Offered each semester. Prerequisite: one of Economics 110-121 or permission of instructor.']",20,0/0,['HBS'],['Richard Goedde'],200,30,Management,['Not open to First-year students.'],251,"[{'day': 'Mo', 'end': '14:55', 'location': 'RNS 210', 'start': '14:00'}, {'day': 'We', 'end': '14:55', 'location': 'RNS 210', 'start': '14:00'}, {'day': 'Fr', 'end': '14:55', 'location': 'RNS 210', 'start': '14:00'}]",False,one of Economics 110-121 or permission of instructor.,"[{'_updated': '2016-04-25T21:43:46.618347+00:00', 'locations': []}, {'_updated': '2018-02-03T00:01:55.485601+00:00', 'prerequisites': 'Prerequisite: one of Economics 110-121 or permission of instructor.'}, {'_updated': '2018-07-12T16:51:36.665063+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.074554+00:00', 'enroll': '20', 'max': '30'}, {'_updated': '2018-11-02T04:18:36.603614+00:00', 'firstyear': None}]",B,1,O,20161,Research,2016
0000105911,1.0,0000000774,MGMT,"['This course emphasizes the use of financial and operating information to make internal management decisions. Topics include cost measurement and allocation, budgeting and control, performance evaluation, relevant costs for decision-making and capital budgeting decisions. Students are introduced to the modern production environment. Excel spreadsheets are used for many homework assignments. Offered each semester. Prerequisite: MGMT 225.']",22,0/0,['Jerry K. Lee'],200,30,Managerial/Cost Acct,['Not open to First-year students.'],237,"[{'day': 'Tu', 'end': '09:25', 'location': 'RNS 208', 'start': '08:00'}, {'day': 'Th', 'end': '09:20', 'location': 'RNS 208', 'start': '08:00'}]",False,MGMT 225.,"[{'_updated': '2016-04-25T21:43:46.620421+00:00', 'locations': []}, {'_updated': '2016-08-17T11:31:37.727232+00:00', 'instructors': ['Staff']}, {'_updated': '2018-02-03T00:01:55.486755+00:00', 'prerequisites': 'Prerequisite: MGMT 225.'}, {'_updated': '2018-07-12T16:51:36.665844+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.075525+00:00', 'enroll': '22', 'max': '30'}, {'_updated': '2018-11-02T04:18:36.604803+00:00', 'firstyear': None}]",1,O,20161,Managerial Accounting,Research,2016
